ϵ_π,ϵ_y,π,y,Eπ,Ey,Eπ_lead,r,y_lag,path_number
0.0,0.0,-4.442451200659429,0.018883531689029235,0.0,0.0,0.0,0.0,-0.01675719407750163,4.0
0.0,0.0,-4.677258291835663,0.056702336372187155,0.0,0.0,0.0,0.0,0.018883531689029235,4.0
0.0,0.0,-4.9264141143729185,0.09683228704043037,0.0,0.0,0.0,0.0,0.056702336372187155,4.0
0.0,0.0,-5.190795503920989,0.13941459092218506,0.0,0.0,0.0,0.0,0.09683228704043037,4.0
0.0,0.0,-5.471332877333788,0.18459909055280851,0.0,0.0,0.0,0.0,0.13941459092218506,4.0
0.0,0.0,-5.769013507222556,0.2325447897869439,0.0,0.0,0.0,0.0,0.18459909055280851,4.0
0.0,0.0,-6.084884996538845,0.28342041240099325,0.0,0.0,0.0,0.0,0.2325447897869439,4.0
0.0,0.0,-6.420058965430415,0.33740499515871053,0.0,0.0,0.0,0.0,0.28342041240099325,4.0
0.0,0.0,-6.775714963356157,0.3946885173588581,0.0,0.0,0.0,0.0,0.33740499515871053,4.0
0.0,0.0,-7.1531046202358946,0.4554725690303837,0.0,0.0,0.0,0.0,0.3946885173588581,4.0
0.0,0.0,-7.553556051249909,0.5199710600898574,0.0,0.0,0.0,0.0,0.4554725690303837,4.0
0.0,0.0,-7.978478530794107,0.5884109729298673,0.0,0.0,0.0,0.0,0.5199710600898574,4.0
0.0,0.0,-8.429367452042737,0.6610331610670482,0.0,0.0,0.0,0.0,0.5884109729298673,4.0
0.0,0.0,-8.90780958957483,0.7380931966458102,0.0,0.0,0.0,0.0,0.6610331610670482,4.0
0.0,0.0,-9.415488683586442,0.8198622697696148,0.0,0.0,0.0,0.0,0.7380931966458102,4.0
0.0,0.0,-9.954191365342025,0.9066281428168915,0.0,0.0,0.0,0.0,0.8198622697696148,4.0
0.0,0.0,-10.525813444718809,0.9986961630942648,0.0,0.0,0.0,0.0,0.9066281428168915,4.0
0.0,0.0,-11.132366581972128,1.0963903373866055,0.0,0.0,0.0,0.0,0.9986961630942648,4.0
0.0,0.0,-11.775985367201534,1.200054472182367,0.0,0.0,0.0,0.0,1.0963903373866055,4.0
0.0,0.0,-12.458934832432265,1.3100533835846226,0.0,0.0,0.0,0.0,1.200054472182367,4.0
0.0,0.0,-13.183618422748943,1.4267741811640526,0.0,0.0,0.0,0.0,1.3100533835846226,4.0
0.0,0.0,-13.952586454533837,1.5506276302708175,0.0,0.0,0.0,0.0,1.4267741811640526,4.0
0.0,0.0,-14.768545090576186,1.682049597598666,0.0,0.0,0.0,0.0,1.5506276302708175,4.0
0.0,0.0,-15.634365863638019,1.8215025850878774,0.0,0.0,0.0,0.0,1.682049597598666,4.0
0.0,0.0,-16.553095781992013,1.9694773575646631,0.0,0.0,0.0,0.0,1.8215025850878774,4.0
0.0,0.0,-17.527968052494995,2.1264946698447016,0.0,0.0,0.0,0.0,1.9694773575646631,4.0
0.0,0.0,-18.562413458933925,2.293107099378574,0.0,0.0,0.0,0.0,2.1264946698447016,4.0
0.0,0.0,-19.660072435687212,2.4699009908883864,0.0,0.0,0.0,0.0,2.293107099378574,4.0
0.0,0.0,-20.82480787919119,2.657498519839026,0.0,0.0,0.0,0.0,2.4699009908883864,4.0
0.0,0.0,-22.060718742298043,2.856559882005742,0.0,0.0,0.0,0.0,2.657498519839026,4.0
0.0,0.0,-23.372154459366662,3.0677856168435356,0.0,0.0,0.0,0.0,2.856559882005742,4.0
0.0,0.0,-24.76373025285141,3.291919072834731,0.0,0.0,0.0,0.0,3.0677856168435356,4.0
0.0,0.0,-26.240343375255943,3.5297490234907714,0.0,0.0,0.0,0.0,3.291919072834731,4.0
0.0,0.0,-27.80719034361103,3.782112443214486,0.0,0.0,0.0,0.0,3.5297490234907714,4.0
0.0,0.0,-29.46978522712816,4.049897452791641,0.0,0.0,0.0,0.0,3.782112443214486,4.0
0.0,0.0,-31.233979052387095,4.3340464448775995,0.0,0.0,0.0,0.0,4.049897452791641,4.0
0.0,0.0,-33.10598039434839,4.635559400478306,0.0,0.0,0.0,0.0,4.3340464448775995,4.0
0.0,0.0,-35.092377225655056,4.9554974080970124,0.0,0.0,0.0,0.0,4.635559400478306,4.0
0.0,0.0,-37.20016010111569,5.294986397931345,0.0,0.0,0.0,0.0,4.9554974080970124,4.0
0.0,0.0,-39.43674675896027,5.655221104262178,0.0,0.0,0.0,0.0,5.294986397931345,4.0
0.0,0.0,-41.81000822544566,6.03746926997877,0.0,0.0,0.0,0.0,5.655221104262178,4.0
0.0,0.0,-44.32829651467851,6.443076108036809,0.0,0.0,0.0,0.0,6.03746926997877,4.0
0.0,0.0,-47.00047402113721,6.873469035550163,0.0,0.0,0.0,0.0,6.443076108036809,4.0
0.0,0.0,-49.835944708331276,7.330162697176643,0.0,0.0,0.0,0.0,6.873469035550163,4.0
0.0,0.0,-52.844687203358006,7.814764295476121,0.0,0.0,0.0,0.0,7.330162697176643,4.0
0.0,0.0,-56.03728991382295,8.328979246999678,0.0,0.0,0.0,0.0,7.814764295476121,4.0
0.0,0.0,-59.42498829070835,8.874617184014776,0.0,0.0,0.0,0.0,8.328979246999678,4.0
0.0,0.0,-63.01970436832536,9.453598322987824,0.0,0.0,0.0,0.0,8.874617184014776,4.0
0.0,0.0,-0.9,-3.5,0.0,0.0,0.0,0.0,NaN,5.0
0.0,0.0,-0.763157894736842,-2.694976076555024,0.0,0.0,0.0,0.0,-3.5,5.0
0.0,0.0,-0.6614832535885166,-2.0851845522898156,0.0,0.0,0.0,0.0,-2.694976076555024,5.0
0.0,0.0,-0.5865516062884482,-1.6235624850201065,0.0,0.0,0.0,0.0,-2.0851845522898156,5.0
0.0,0.0,-0.5319720863552029,-1.2743995915957884,0.0,0.0,0.0,0.0,-1.6235624850201065,5.0
0.0,0.0,-0.4928969545004352,-1.0105999317300587,0.0,0.0,0.0,0.0,-1.2743995915957884,5.0
0.0,0.0,-0.46564942938308657,-0.8116040924303346,0.0,0.0,0.0,0.0,-1.0105999317300587,5.0
0.0,0.0,-0.44744128922270504,-0.6618125559138633,0.0,0.0,0.0,0.0,-0.8116040924303346,5.0
0.0,0.0,-0.43615859097580195,-0.5493893622381316,0.0,0.0,0.0,0.0,-0.6618125559138633,5.0
0.0,0.0,-0.4301990766988372,-0.46535433705079604,0.0,0.0,0.0,0.0,-0.5493893622381316,5.0
0.0,0.0,-0.4283487998382078,-0.40289428065190336,0.0,0.0,0.0,0.0,-0.46535433705079604,5.0
0.0,0.0,-0.42968851137432906,-0.3568403034621941,0.0,0.0,0.0,0.0,-0.40289428065190336,5.0
0.0,0.0,-0.4335226275802309,-0.32327123229788945,0.0,0.0,0.0,0.0,-0.3568403034621941,5.0
0.0,0.0,-0.439325332595091,-0.29921267835361237,0.0,0.0,0.0,0.0,-0.32327123229788945,5.0
0.0,0.0,-0.4466996828183267,-0.28240869267205626,0.0,0.0,0.0,0.0,-0.29921267835361237,5.0
0.0,0.0,-0.45534657703655146,-0.271148500534948,0.0,0.0,0.0,0.0,-0.28240869267205626,5.0
0.0,0.0,-0.465041212641899,-0.264135029392623,0.0,0.0,0.0,0.0,-0.271148500534948,5.0
0.0,0.0,-0.47561522228659775,-0.2603851494725817,0.0,0.0,0.0,0.0,-0.264135029392623,5.0
0.0,0.0,-0.4869431208557565,-0.2591539777782156,0.0,0.0,0.0,0.0,-0.2603851494725817,5.0
0.0,0.0,-0.49893202312299545,-0.25987744124869794,0.0,0.0,0.0,0.0,-0.2591539777782156,5.0
0.0,0.0,-0.5115138432216426,-0.2621286948701692,0.0,0.0,0.0,0.0,-0.25987744124869794,5.0
0.0,0.0,-0.5246393773454043,-0.26558505285358947,0.0,0.0,0.0,0.0,-0.2621286948701692,5.0
0.0,0.0,-0.5382738154765524,-0.2700028970799792,0.0,0.0,0.0,0.0,-0.26558505285358947,5.0
0.0,0.0,-0.5523933374974246,-0.27519863866599703,0.0,0.0,0.0,0.0,-0.2700028970799792,5.0
0.0,0.0,-0.5669825321727628,-0.28103427262046543,0.0,0.0,0.0,0.0,-0.27519863866599703,5.0
0.0,0.0,-0.582032440570252,-0.2874064177318724,0.0,0.0,0.0,0.0,-0.28103427262046543,5.0
0.0,0.0,-0.5975390733512194,-0.2942380010507082,0.0,0.0,0.0,0.0,-0.2874064177318724,5.0
0.0,0.0,-0.6135022876828252,-0.30147194909818226,0.0,0.0,0.0,0.0,-0.2942380010507082,5.0
0.0,0.0,-0.6299249370820169,-0.30906640179165673,0.0,0.0,0.0,0.0,-0.30147194909818226,5.0
0.0,0.0,-0.6468122284130884,-0.31699108182418,0.0,0.0,0.0,0.0,-0.30906640179165673,5.0
0.0,0.0,-0.664171236128294,-0.3252245408224071,0.0,0.0,0.0,0.0,-0.31699108182418,5.0
0.0,0.0,-0.6820105358812354,-0.333752070826366,0.0,0.0,0.0,0.0,-0.3252245408224071,5.0
0.0,0.0,-0.7003399287788601,-0.3425641206400116,0.0,0.0,0.0,0.0,-0.333752070826366,5.0
0.0,0.0,-0.7191702344703783,-0.35165509530415107,0.0,0.0,0.0,0.0,-0.3425641206400116,5.0
0.0,0.0,-0.7385131365317587,-0.3610224463106504,0.0,0.0,0.0,0.0,-0.35165509530415107,5.0
0.0,0.0,-0.7583810675960274,-0.3706659824605891,0.0,0.0,0.0,0.0,-0.3610224463106504,5.0
0.0,0.0,-0.7787871247084188,-0.38058734817781786,0.0,0.0,0.0,0.0,-0.3706659824605891,5.0
0.0,0.0,-0.7997450076837135,-0.39078962891967023,0.0,0.0,0.0,0.0,-0.38058734817781786,5.0
0.0,0.0,-0.8212689749870842,-0.4012770530621505,0.0,0.0,0.0,0.0,-0.39078962891967023,5.0
0.0,0.0,-0.8433738129831333,-0.41205476702422694,0.0,0.0,0.0,0.0,-0.4012770530621505,5.0
0.0,0.0,-0.866074815402023,-0.423128666001327,0.0,0.0,0.0,0.0,-0.41205476702422694,5.0
0.0,0.0,-0.8893877706336386,-0.4345052669315434,0.0,0.0,0.0,0.0,-0.423128666001327,5.0
0.0,0.0,-0.9133289550390119,-0.4461916135455532,0.0,0.0,0.0,0.0,-0.4345052669315434,5.0
0.0,0.0,-0.9379151309070887,-0.4581952058002723,0.0,0.0,0.0,0.0,-0.4461916135455532,5.0
0.0,0.0,-0.9631635480179738,-0.47052394785460055,0.0,0.0,0.0,0.0,-0.4581952058002723,5.0
0.0,0.0,-0.9890919480265723,-0.4831861101557303,0.0,0.0,0.0,0.0,-0.47052394785460055,5.0
0.0,0.0,-1.015718571072406,-0.4932813459396767,0.0,0.0,0.0,0.0,-0.4831861101557303,5.0
0.0,0.0,-1.0432152671320232,-0.49941531775086345,0.0,0.0,0.0,0.0,-0.4932813459396767,5.0
0.0,0.0,-1.0718363170994527,-0.5025621678269646,0.0,0.0,0.0,0.0,-0.49941531775086345,5.0
0.0,0.0,-1.1017981144295836,-0.5034324758055331,0.0,0.0,0.0,0.0,-0.5025621678269646,5.0
0.0,0.0,-1.133291042778218,-0.5025429832532087,0.0,0.0,0.0,0.0,-0.5034324758055331,5.0
0.0,0.0,-1.166488309069008,-0.5002677777457676,0.0,0.0,0.0,0.0,-0.5025429832532087,5.0
0.0,0.0,-1.2015525475597049,-0.49687586075532286,0.0,0.0,0.0,0.0,-0.5002677777457676,5.0
0.0,0.0,-1.2386407942336197,-0.4925587153854199,0.0,0.0,0.0,0.0,-0.49687586075532286,5.0
0.0,0.0,-1.2779082720677355,-0.48745052930798605,0.0,0.0,0.0,0.0,-0.4925587153854199,5.0
0.0,0.0,-1.3195113111603538,-0.481643022775375,0.0,0.0,0.0,0.0,-0.48745052930798605,5.0
0.0,0.0,-1.3636096421279842,-0.47519631350930436,0.0,0.0,0.0,0.0,-0.481643022775375,5.0
0.0,0.0,-1.4103682383710725,-0.46814686981998477,0.0,0.0,0.0,0.0,-0.47519631350930436,5.0
0.0,0.0,-1.4599588367158667,-0.4605133239227874,0.0,0.0,0.0,0.0,-0.46814686981998477,5.0
0.0,0.0,-1.5125612321260287,-0.45230071224839313,0.0,0.0,0.0,0.0,-0.4605133239227874,5.0
0.0,0.0,-1.5683644173827462,-0.44350355886978066,0.0,0.0,0.0,0.0,-0.45230071224839313,5.0
0.0,0.0,-1.627567620462376,-0.4341081075174492,0.0,0.0,0.0,0.0,-0.44350355886978066,5.0
0.0,0.0,-1.6903812790384245,-0.42409392639091575,0.0,0.0,0.0,0.0,-0.4341081075174492,5.0
0.0,0.0,-1.757027981809346,-0.4134350502921707,0.0,0.0,0.0,0.0,-0.42409392639091575,5.0
0.0,0.0,-1.8277433992576182,-0.4021007807719177,0.0,0.0,0.0,0.0,-0.4134350502921707,5.0
0.0,0.0,-1.9027772212831813,-0.39005623278165424,0.0,0.0,0.0,0.0,-0.4021007807719177,5.0
0.0,0.0,-1.9823941154148406,-0.3772626926720602,0.0,0.0,0.0,0.0,-0.39005623278165424,5.0
0.0,0.0,-2.066874716611829,-0.3636778350001698,0.0,0.0,0.0,0.0,-0.3772626926720602,5.0
0.0,0.0,-2.1565166577492842,-0.3492558328370111,0.0,0.0,0.0,0.0,-0.3636778350001698,5.0
0.0,0.0,-2.251635648534141,-0.33394738687930653,0.0,0.0,0.0,0.0,-0.3492558328370111,5.0
0.0,0.0,-2.3525666096738687,-0.31769969176420076,0.0,0.0,0.0,0.0,-0.33394738687930653,5.0
0.0,0.0,-2.4596648685112195,-0.30045635290444633,0.0,0.0,0.0,0.0,-0.31769969176420076,5.0
0.0,0.0,-2.5733074219642074,-0.2821572634180215,0.0,0.0,0.0,0.0,-0.30045635290444633,5.0
0.0,0.0,-2.6938942724140067,-0.26273844796460644,0.0,0.0,0.0,0.0,-0.2821572634180215,5.0
0.0,0.0,-2.8218498421218694,-0.24213187826007213,0.0,0.0,0.0,0.0,-0.26273844796460644,5.0
0.0,0.0,-2.9576244717988063,-0.22026526352699471,0.0,0.0,0.0,0.0,-0.24213187826007213,5.0
0.0,0.0,-3.10169600907627,-0.19706181801302172,0.0,0.0,0.0,0.0,-0.22026526352699471,5.0
0.0,0.0,-3.254571492816441,-0.17244000686598163,0.0,0.0,0.0,0.0,-0.19706181801302172,5.0
0.0,0.0,-3.416788939445412,-0.14631327101870975,0.0,0.0,0.0,0.0,-0.17244000686598163,5.0
0.0,0.0,-3.5889192377836596,-0.11858973125165898,0.0,0.0,0.0,0.0,-0.14631327101870975,5.0
0.0,0.0,-3.771568159180081,-0.08917187122622408,0.0,0.0,0.0,0.0,-0.11858973125165898,5.0
0.0,0.0,-3.9653784901250204,-0.05795619898605109,0.0,0.0,0.0,0.0,-0.08917187122622408,5.0
0.0,0.0,-4.171032294921808,-0.024832886185040433,0.0,0.0,0.0,0.0,-0.05795619898605109,5.0
0.0,0.0,-4.389253316434269,0.010314615897158538,0.0,0.0,0.0,0.0,-0.024832886185040433,5.0
0.0,0.0,-4.62080952339908,0.04760998466083911,0.0,0.0,0.0,0.0,0.010314615897158538,5.0
0.0,0.0,-4.86651581329697,0.08718446007183718,0.0,0.0,0.0,0.0,0.04760998466083911,5.0
0.0,0.0,-5.127236880316381,0.1291773055231316,0.0,0.0,0.0,0.0,0.08718446007183718,5.0
0.0,0.0,-5.4038902585184605,0.17373629719821723,0.0,0.0,0.0,0.0,0.1291773055231316,5.0
0.0,0.0,-5.697449550924602,0.22101824358786545,0.0,0.0,0.0,0.0,0.17373629719821723,5.0
0.0,0.0,-6.008947855898942,0.27118953693674497,0.0,0.0,0.0,0.0,0.22101824358786545,5.0
0.0,0.0,-6.339481402890294,0.3244267385225075,0.0,0.0,0.0,0.0,0.27118953693674497,5.0
0.0,0.0,-6.690213410333072,0.3809171997991163,0.0,0.0,0.0,0.0,0.3244267385225075,5.0
0.0,0.0,-7.062378179287398,0.440859721569836,0.0,0.0,0.0,0.0,0.3809171997991163,5.0
0.0,0.0,-7.457285437227252,0.5044652534945826,0.0,0.0,0.0,0.0,0.440859721569836,5.0
0.0,0.0,-7.8763249472652435,0.5719576363822843,0.0,0.0,0.0,0.0,0.5044652534945826,5.0
0.0,0.0,-8.320971399036166,0.6435743898724133,0.0,0.0,0.0,0.0,0.5719576363822843,5.0
0.0,0.0,-8.792789598452407,0.7195675482717417,0.0,0.0,0.0,0.0,0.6435743898724133,5.0
0.0,0.0,-9.293439974595781,0.800204547483422,0.0,0.0,0.0,0.0,0.7195675482717417,5.0
0.0,0.0,-9.824684423126266,0.8857691661464745,0.0,0.0,0.0,0.0,0.800204547483422,5.0
0.0,0.0,-10.3883925067722,0.9765625242953867,0.0,0.0,0.0,0.0,0.8857691661464745,5.0
0.0,0.0,0.9,3.5,0.0,0.0,0.0,0.0,NaN,6.0
0.0,0.0,0.763157894736842,2.694976076555024,0.0,0.0,0.0,0.0,3.5,6.0
0.0,0.0,0.6614832535885166,2.0851845522898156,0.0,0.0,0.0,0.0,2.694976076555024,6.0
0.0,0.0,0.5865516062884482,1.6235624850201065,0.0,0.0,0.0,0.0,2.0851845522898156,6.0
0.0,0.0,0.5319720863552029,1.2743995915957884,0.0,0.0,0.0,0.0,1.6235624850201065,6.0
0.0,0.0,0.4928969545004352,1.0105999317300587,0.0,0.0,0.0,0.0,1.2743995915957884,6.0
0.0,0.0,0.46564942938308657,0.8116040924303346,0.0,0.0,0.0,0.0,1.0105999317300587,6.0
0.0,0.0,0.44744128922270504,0.6618125559138633,0.0,0.0,0.0,0.0,0.8116040924303346,6.0
0.0,0.0,0.43615859097580195,0.5493893622381316,0.0,0.0,0.0,0.0,0.6618125559138633,6.0
0.0,0.0,0.4301990766988372,0.46535433705079604,0.0,0.0,0.0,0.0,0.5493893622381316,6.0
0.0,0.0,0.4283487998382078,0.40289428065190336,0.0,0.0,0.0,0.0,0.46535433705079604,6.0
0.0,0.0,0.42968851137432906,0.3568403034621941,0.0,0.0,0.0,0.0,0.40289428065190336,6.0
0.0,0.0,0.4335226275802309,0.32327123229788945,0.0,0.0,0.0,0.0,0.3568403034621941,6.0
0.0,0.0,0.439325332595091,0.29921267835361237,0.0,0.0,0.0,0.0,0.32327123229788945,6.0
0.0,0.0,0.4466996828183267,0.28240869267205626,0.0,0.0,0.0,0.0,0.29921267835361237,6.0
0.0,0.0,0.45534657703655146,0.271148500534948,0.0,0.0,0.0,0.0,0.28240869267205626,6.0
0.0,0.0,0.465041212641899,0.264135029392623,0.0,0.0,0.0,0.0,0.271148500534948,6.0
0.0,0.0,0.47561522228659775,0.2603851494725817,0.0,0.0,0.0,0.0,0.264135029392623,6.0
0.0,0.0,0.4869431208557565,0.2591539777782156,0.0,0.0,0.0,0.0,0.2603851494725817,6.0
0.0,0.0,0.49893202312299545,0.25987744124869794,0.0,0.0,0.0,0.0,0.2591539777782156,6.0
0.0,0.0,0.5115138432216426,0.2621286948701692,0.0,0.0,0.0,0.0,0.25987744124869794,6.0
0.0,0.0,0.5246393773454043,0.26558505285358947,0.0,0.0,0.0,0.0,0.2621286948701692,6.0
0.0,0.0,0.5382738154765524,0.2700028970799792,0.0,0.0,0.0,0.0,0.26558505285358947,6.0
0.0,0.0,0.5523933374974246,0.27519863866599703,0.0,0.0,0.0,0.0,0.2700028970799792,6.0
0.0,0.0,0.5669825321727628,0.28103427262046543,0.0,0.0,0.0,0.0,0.27519863866599703,6.0
0.0,0.0,0.582032440570252,0.2874064177318724,0.0,0.0,0.0,0.0,0.28103427262046543,6.0
0.0,0.0,0.5975390733512194,0.2942380010507082,0.0,0.0,0.0,0.0,0.2874064177318724,6.0
0.0,0.0,0.6135022876828252,0.30147194909818226,0.0,0.0,0.0,0.0,0.2942380010507082,6.0
0.0,0.0,0.6299249370820169,0.30906640179165673,0.0,0.0,0.0,0.0,0.30147194909818226,6.0
0.0,0.0,0.6468122284130884,0.31699108182418,0.0,0.0,0.0,0.0,0.30906640179165673,6.0
0.0,0.0,0.664171236128294,0.3252245408224071,0.0,0.0,0.0,0.0,0.31699108182418,6.0
0.0,0.0,0.6820105358812354,0.333752070826366,0.0,0.0,0.0,0.0,0.3252245408224071,6.0
0.0,0.0,0.7003399287788601,0.3425641206400116,0.0,0.0,0.0,0.0,0.333752070826366,6.0
0.0,0.0,0.7191702344703783,0.35165509530415107,0.0,0.0,0.0,0.0,0.3425641206400116,6.0
0.0,0.0,0.7385131365317587,0.3610224463106504,0.0,0.0,0.0,0.0,0.35165509530415107,6.0
0.0,0.0,0.7583810675960274,0.3706659824605891,0.0,0.0,0.0,0.0,0.3610224463106504,6.0
0.0,0.0,0.7787871247084188,0.38058734817781786,0.0,0.0,0.0,0.0,0.3706659824605891,6.0
0.0,0.0,0.7997450076837135,0.39078962891967023,0.0,0.0,0.0,0.0,0.38058734817781786,6.0
0.0,0.0,0.8212689749870842,0.4012770530621505,0.0,0.0,0.0,0.0,0.39078962891967023,6.0
0.0,0.0,0.8433738129831333,0.41205476702422694,0.0,0.0,0.0,0.0,0.4012770530621505,6.0
0.0,0.0,0.866074815402023,0.423128666001327,0.0,0.0,0.0,0.0,0.41205476702422694,6.0
0.0,0.0,0.8893877706336386,0.4345052669315434,0.0,0.0,0.0,0.0,0.423128666001327,6.0
0.0,0.0,0.9133289550390119,0.4461916135455532,0.0,0.0,0.0,0.0,0.4345052669315434,6.0
0.0,0.0,0.9379151309070887,0.4581952058002723,0.0,0.0,0.0,0.0,0.4461916135455532,6.0
0.0,0.0,0.9631635480179738,0.47052394785460055,0.0,0.0,0.0,0.0,0.4581952058002723,6.0
0.0,0.0,0.9890919480265723,0.4831861101557303,0.0,0.0,0.0,0.0,0.47052394785460055,6.0
0.0,0.0,1.015718571072406,0.4932813459396767,0.0,0.0,0.0,0.0,0.4831861101557303,6.0
0.0,0.0,1.0432152671320232,0.49941531775086345,0.0,0.0,0.0,0.0,0.4932813459396767,6.0
0.0,0.0,1.0718363170994527,0.5025621678269646,0.0,0.0,0.0,0.0,0.49941531775086345,6.0
0.0,0.0,1.1017981144295836,0.5034324758055331,0.0,0.0,0.0,0.0,0.5025621678269646,6.0
0.0,0.0,1.133291042778218,0.5025429832532087,0.0,0.0,0.0,0.0,0.5034324758055331,6.0
0.0,0.0,1.166488309069008,0.5002677777457676,0.0,0.0,0.0,0.0,0.5025429832532087,6.0
0.0,0.0,1.2015525475597049,0.49687586075532286,0.0,0.0,0.0,0.0,0.5002677777457676,6.0
0.0,0.0,1.2386407942336197,0.4925587153854199,0.0,0.0,0.0,0.0,0.49687586075532286,6.0
0.0,0.0,1.2779082720677355,0.48745052930798605,0.0,0.0,0.0,0.0,0.4925587153854199,6.0
0.0,0.0,1.3195113111603538,0.481643022775375,0.0,0.0,0.0,0.0,0.48745052930798605,6.0
0.0,0.0,1.3636096421279842,0.47519631350930436,0.0,0.0,0.0,0.0,0.481643022775375,6.0
0.0,0.0,1.4103682383710725,0.46814686981998477,0.0,0.0,0.0,0.0,0.47519631350930436,6.0
0.0,0.0,1.4599588367158667,0.4605133239227874,0.0,0.0,0.0,0.0,0.46814686981998477,6.0
0.0,0.0,1.5125612321260287,0.45230071224839313,0.0,0.0,0.0,0.0,0.4605133239227874,6.0
0.0,0.0,1.5683644173827462,0.44350355886978066,0.0,0.0,0.0,0.0,0.45230071224839313,6.0
0.0,0.0,1.627567620462376,0.4341081075174492,0.0,0.0,0.0,0.0,0.44350355886978066,6.0
0.0,0.0,1.6903812790384245,0.42409392639091575,0.0,0.0,0.0,0.0,0.4341081075174492,6.0
0.0,0.0,1.757027981809346,0.4134350502921707,0.0,0.0,0.0,0.0,0.42409392639091575,6.0
0.0,0.0,1.8277433992576182,0.4021007807719177,0.0,0.0,0.0,0.0,0.4134350502921707,6.0
0.0,0.0,1.9027772212831813,0.39005623278165424,0.0,0.0,0.0,0.0,0.4021007807719177,6.0
