ϵ_π,ϵ_y,π,y,Eπ,Ey,Eπ_lead,r,y_lag,path_number
0.0,0.0,123.81296547471209,-19.245234379129844,0.0,0.0,0.0,0.0,-18.102358362505747,8.0
0.0,0.0,131.34234441438798,-20.457950015121504,0.0,0.0,0.0,0.0,-19.245234379129844,8.0
0.0,0.0,139.33183359488848,-21.74477307587997,0.0,0.0,0.0,0.0,-20.457950015121504,8.0
0.0,0.0,147.80954973545525,-23.110232166663845,0.0,0.0,0.0,0.0,-21.74477307587997,8.0
0.0,0.0,156.80532773030362,-24.559132629720494,0.0,0.0,0.0,0.0,-23.110232166663845,8.0
0.0,0.0,166.35082564398908,-26.096573455312054,0.0,0.0,0.0,0.0,-24.559132629720494,8.0
0.0,0.0,176.47963612289968,-27.727965226151436,0.0,0.0,0.0,0.0,-26.096573455312054,8.0
0.0,0.0,187.227404614955,-29.459049158398873,0.0,0.0,0.0,0.0,-27.727965226151436,8.0
0.0,0.0,198.63195481355257,-31.295917306228024,0.0,0.0,0.0,0.0,-29.459049158398873,8.0
0.0,0.0,210.73342176722522,-33.245034001066124,0.0,0.0,0.0,0.0,-31.295917306228024,8.0
0.0,0.0,223.57439312345107,-35.3132586009573,0.0,0.0,0.0,0.0,-33.245034001066124,8.0
0.0,0.0,237.20005900368307,-37.5078696301088,0.0,0.0,0.0,0.0,-35.3132586009573,8.0
0.0,0.0,251.6583710370405,-39.83659039357277,0.0,0.0,0.0,0.0,-37.5078696301088,8.0
0.0,0.0,267.00021111233593,-42.30761615720659,0.0,0.0,0.0,0.0,-39.83659039357277,8.0
0.0,0.0,283.27957044231187,-44.92964298856423,0.0,0.0,0.0,0.0,-42.30761615720659,8.0
0.0,0.0,300.55373957025273,-47.71189836021571,0.0,0.0,0.0,0.0,-44.92964298856423,8.0
0.0,0.0,318.88350998764577,-50.664173623194394,0.0,0.0,0.0,0.0,-47.71189836021571,8.0
0.0,0.0,1.5,-3.5,0.0,0.0,0.0,0.0,NaN,9.0
0.0,0.0,1.763157894736842,-2.4917122351332877,0.0,0.0,0.0,0.0,-3.5,9.0
0.0,0.0,1.9870984278879014,-1.756223591002299,0.0,0.0,0.0,0.0,-2.4917122351332877,9.0
0.0,0.0,2.1841153762505434,-1.221365939585332,0.0,0.0,0.0,0.0,-1.756223591002299,9.0
0.0,0.0,2.3633512349787473,-0.8341613725653796,0.0,0.0,0.0,0.0,-1.221365939585332,9.0
0.0,0.0,2.531641372217912,-0.5557253685979716,0.0,0.0,0.0,0.0,-0.8341613725653796,9.0
0.0,0.0,2.6941343585766426,-0.35752402408762063,0.0,0.0,0.0,0.0,-0.5557253685979716,9.0
0.0,0.0,2.854747957664235,-0.2186256391459125,0.0,0.0,0.0,0.0,-0.35752402408762063,9.0
0.0,0.0,3.0165044627595057,-0.12368250865798916,0.0,0.0,0.0,0.0,-0.2186256391459125,9.0
0.0,0.0,3.181777461255163,-0.06144894121054873,0.0,0.0,0.0,0.0,-0.12368250865798916,9.0
0.0,0.0,3.352473587700726,-0.023693059777649326,0.0,0.0,0.0,0.0,-0.06144894121054873,9.0
0.0,0.0,3.530166569146956,-0.004397779761390904,0.0,0.0,0.0,0.0,-0.023693059777649326,9.0
0.0,0.0,3.7161962717210795,0.0008258510993073518,0.0,0.0,0.0,0.0,-0.004397779761390904,9.0
0.0,0.0,3.911742083332751,-0.004830640257627403,0.0,0.0,0.0,0.0,0.0008258510993073518,9.0
0.0,0.0,4.1178774898375075,-0.019056975085395004,0.0,0.0,0.0,0.0,-0.004830640257627403,9.0
0.0,0.0,4.335610882728186,-0.040192057014262456,0.0,0.0,0.0,0.0,-0.019056975085395004,9.0
0.0,0.0,4.565916300609367,-0.06705368022205342,0.0,0.0,0.0,0.0,-0.040192057014262456,9.0
0.0,0.0,4.809756825916284,-0.0988136086992612,0.0,0.0,0.0,0.0,-0.06705368022205342,9.0
0.0,0.0,5.06810263826447,-0.13490598167986564,0.0,0.0,0.0,0.0,-0.0988136086992612,9.0
0.0,0.0,5.341945197208909,-0.17496020058812686,0.0,0.0,0.0,0.0,-0.13490598167986564,9.0
0.0,0.0,5.632308639198226,-0.21875180299372166,0.0,0.0,0.0,0.0,-0.17496020058812686,9.0
0.0,0.0,5.940259188787275,-0.2661665549168105,0.0,0.0,0.0,0.0,-0.21875180299372166,9.0
0.0,0.0,6.266913175298016,-0.31717426022890616,0.0,0.0,0.0,0.0,-0.2661665549168105,9.0
0.0,0.0,6.613444092957327,-0.3718097166446446,0.0,0.0,0.0,0.0,-0.31717426022890616,9.0
0.0,0.0,6.981089030304798,-0.4301589313297108,0.0,0.0,0.0,0.0,-0.3718097166446446,9.0
0.0,0.0,7.371154712496087,-0.4923492111383618,0.0,0.0,0.0,0.0,-0.4301589313297108,9.0
0.0,0.0,7.785023340055794,-0.5585421111700757,0.0,0.0,0.0,0.0,-0.4923492111383618,9.0
0.0,0.0,8.224158363804523,-0.6289284961163801,0.0,0.0,0.0,0.0,-0.5585421111700757,9.0
0.0,0.0,8.690110303800362,-0.7037251677647405,0.0,0.0,0.0,0.0,-0.6289284961163801,9.0
0.0,0.0,9.184522697040629,-0.7831726581362671,0.0,0.0,0.0,0.0,-0.7037251677647405,9.0
0.0,0.0,9.709138242049939,-0.8675338950838247,0.0,0.0,0.0,0.0,-0.7831726581362671,9.0
0.0,0.0,10.265805196635926,-0.957093526067049,0.0,0.0,0.0,0.0,-0.8675338950838247,9.0
0.0,0.0,10.856484076778186,-1.0521577438148049,0.0,0.0,0.0,0.0,-0.957093526067049,9.0
0.0,0.0,11.483254698914658,-1.1530545002386219,0.0,0.0,0.0,0.0,-1.0521577438148049,9.0
0.0,0.0,12.148323604133251,-1.2601340263519623,0.0,0.0,0.0,0.0,-1.1530545002386219,9.0
0.0,0.0,12.854031900474578,-1.3737695990758638,0.0,0.0,0.0,0.0,-1.2601340263519623,9.0
0.0,0.0,13.602863558345653,-1.4943585128716947,0.0,0.0,0.0,0.0,-1.3737695990758638,9.0
0.0,0.0,14.397454193672882,-1.622323226752726,0.0,0.0,0.0,0.0,-1.4943585128716947,9.0
0.0,0.0,15.240600373695282,-1.7581126665748403,0.0,0.0,0.0,0.0,-1.622323226752726,9.0
0.0,0.0,16.13526948107792,-1.9022036694650417,0.0,0.0,0.0,0.0,-1.7581126665748403,9.0
0.0,0.0,17.08461017321176,-2.055102562455215,0.0,0.0,0.0,0.0,-1.9022036694650417,9.0
0.0,0.0,18.09196347508897,-2.2173468713185835,0.0,0.0,0.0,0.0,-2.055102562455215,9.0
0.0,0.0,19.160874545952524,-2.3895071586036525,0.0,0.0,0.0,0.0,-2.2173468713185835,9.0
0.0,0.0,20.295105161981795,-2.5721889921797394,0.0,0.0,0.0,0.0,-2.3895071586036525,9.0
0.0,0.0,21.498646959569243,-2.7660350474367514,0.0,0.0,0.0,0.0,-2.5721889921797394,9.0
0.0,0.0,22.77573548625377,-2.971727347757747,0.0,0.0,0.0,0.0,-2.7660350474367514,9.0
0.0,0.0,24.13086510909648,-3.189989649107837,0.0,0.0,0.0,0.0,-2.971727347757747,9.0
0.0,0.0,25.568804833212493,-3.421589975632384,0.0,0.0,0.0,0.0,-3.189989649107837,9.0
0.0,0.0,27.09461508630959,-3.6673433140871023,0.0,0.0,0.0,0.0,-3.421589975632384,9.0
0.0,0.0,28.71366552843573,-3.928114475774011,0.0,0.0,0.0,0.0,-3.6673433140871023,9.0
0.0,0.0,30.431653949709926,-4.204821135461441,0.0,0.0,0.0,0.0,-3.928114475774011,9.0
0.0,0.0,32.25462632261368,-4.498437057546799,0.0,0.0,0.0,0.0,-4.204821135461441,9.0
0.0,0.0,34.18899807946423,-4.809995520495566,0.0,0.0,0.0,0.0,-4.498437057546799,9.0
0.0,0.0,36.24157668998842,-5.140592951372777,0.0,0.0,0.0,0.0,-4.809995520495566,9.0
0.0,0.0,38.41958561848111,-5.491392783085097,0.0,0.0,0.0,0.0,-5.140592951372777,9.0
0.0,0.0,40.73068974487933,-5.863629547781141,0.0,0.0,0.0,0.0,-5.491392783085097,9.0
0.0,0.0,43.18302233922987,-6.258613220722561,0.0,0.0,0.0,0.0,-5.863629547781141,9.0
0.0,0.0,45.78521368449052,-6.677733829844486,0.0,0.0,0.0,0.0,-6.258613220722561,9.0
0.0,0.0,48.54642144840289,-7.12246634717723,0.0,0.0,0.0,0.0,-6.677733829844486,9.0
0.0,0.0,51.47636291132816,-7.594375879306272,0.0,0.0,0.0,0.0,-7.12246634717723,9.0
0.0,0.0,54.585349163466816,-8.09512317510985,0.0,0.0,0.0,0.0,-7.594375879306272,9.0
0.0,0.0,57.884321391812946,-8.626470470137143,0.0,0.0,0.0,0.0,-8.09512317510985,9.0
0.0,0.0,61.38488938454716,-9.190287688180117,0.0,0.0,0.0,0.0,-8.626470470137143,9.0
0.0,0.0,65.0993723883749,-9.788559021852889,0.0,0.0,0.0,0.0,-9.190287688180117,9.0
0.0,0.0,69.04084246259742,-10.423389915329283,0.0,0.0,0.0,0.0,-9.788559021852889,9.0
0.0,0.0,73.2231704824883,-11.097014473806501,0.0,0.0,0.0,0.0,-10.423389915329283,9.0
0.0,0.0,77.66107495387223,-11.811803325766121,0.0,0.0,0.0,0.0,-11.097014473806501,9.0
0.0,0.0,82.3701738106953,-12.5702719656984,0.0,0.0,0.0,0.0,-11.811803325766121,9.0
0.0,0.0,87.36703937787392,-13.37508960664722,0.0,0.0,0.0,0.0,-12.5702719656984,9.0
0.0,0.0,92.66925669284872,-14.229088573728236,0.0,0.0,0.0,0.0,-13.37508960664722,9.0
0.0,0.0,98.2954853910896,-15.135274271676565,0.0,0.0,0.0,0.0,-14.229088573728236,9.0
0.0,0.0,104.26552537334044,-16.09683576150118,0.0,0.0,0.0,0.0,-15.135274271676565,9.0
0.0,0.0,110.60038648570051,-17.11715698346681,0.0,0.0,0.0,0.0,-16.09683576150118,9.0
0.0,0.0,117.32236245776195,-18.1998286658989,0.0,0.0,0.0,0.0,-17.11715698346681,9.0
0.0,0.0,124.45510935900725,-19.348660961720967,0.0,0.0,0.0,0.0,-18.1998286658989,9.0
0.0,0.0,132.02372884957188,-20.567696857194683,0.0,0.0,0.0,0.0,-19.348660961720967,9.0
0.0,0.0,140.05485651834906,-21.861226400050736,0.0,0.0,0.0,0.0,-20.567696857194683,9.0
0.0,0.0,148.57675561931745,-23.23380179708224,0.0,0.0,0.0,0.0,-21.861226400050736,9.0
0.0,0.0,157.61941653597006,-24.690253434332153,0.0,0.0,0.0,0.0,-23.23380179708224,9.0
0.0,0.0,167.21466232388067,-26.23570687625305,0.0,0.0,0.0,0.0,-24.690253434332153,9.0
0.0,0.0,177.39626070283506,-27.875600903663056,0.0,0.0,0.0,0.0,-26.23570687625305,9.0
0.0,0.0,188.20004289265074,-29.615706653977067,0.0,0.0,0.0,0.0,-27.875600903663056,9.0
0.0,0.0,199.66402971089428,-31.462147931072032,0.0,0.0,0.0,0.0,-29.615706653977067,9.0
0.0,0.0,211.82856537626094,-33.42142275626085,0.0,0.0,0.0,0.0,-31.462147931072032,9.0
0.0,0.0,224.73645948849892,-35.50042623621741,0.0,0.0,0.0,0.0,-33.42142275626085,9.0
0.0,0.0,238.4331376845366,-37.70647482832993,0.0,0.0,0.0,0.0,-35.50042623621741,9.0
0.0,0.0,252.96680150100326,-40.04733208887752,0.0,0.0,0.0,0.0,-37.70647482832993,9.0
0.0,0.0,268.3885980057338,-42.53123599464313,0.0,0.0,0.0,0.0,-40.04733208887752,9.0
0.0,0.0,284.7527997952273,-45.16692793411377,0.0,0.0,0.0,0.0,-42.53123599464313,9.0
0.0,0.0,302.1169959915084,-47.96368347029404,0.0,0.0,0.0,0.0,-45.16692793411377,9.0
0.0,0.0,320.54229491055065,-50.93134498339384,0.0,0.0,0.0,0.0,-47.96368347029404,9.0
0.0,0.0,340.0935391154951,-54.08035630826694,0.0,0.0,0.0,0.0,-50.93134498339384,9.0
0.0,0.0,360.8395336114826,-57.42179948849707,0.0,0.0,0.0,0.0,-54.08035630826694,9.0
0.0,0.0,382.8532879851657,-60.967433776476675,0.0,0.0,0.0,0.0,-57.42179948849707,9.0
0.0,0.0,406.21227334104157,-64.7297370167283,0.0,0.0,0.0,0.0,-60.967433776476675,9.0
0.0,0.0,430.9986949388189,-68.72194955810498,0.0,0.0,0.0,0.0,-64.7297370167283,9.0
0.0,0.0,457.29978149128857,-72.9581208494067,0.0,0.0,0.0,0.0,-68.72194955810498,9.0
0.0,0.0,485.2080921407988,-77.45315888239193,0.0,0.0,0.0,0.0,-72.9581208494067,9.0
0.0,0.0,514.8218421946509,-82.22288265618549,0.0,0.0,0.0,0.0,-77.45315888239193,9.0
0.0,0.0,546.2452487657475,-87.28407784771595,0.0,0.0,0.0,0.0,-82.22288265618549,9.0
0.0,0.0,-1.5,3.5,0.0,0.0,0.0,0.0,NaN,10.0
0.0,0.0,-1.763157894736842,2.4917122351332877,0.0,0.0,0.0,0.0,3.5,10.0
0.0,0.0,-1.9870984278879014,1.756223591002299,0.0,0.0,0.0,0.0,2.4917122351332877,10.0
0.0,0.0,-2.1841153762505434,1.221365939585332,0.0,0.0,0.0,0.0,1.756223591002299,10.0
0.0,0.0,-2.3633512349787473,0.8341613725653796,0.0,0.0,0.0,0.0,1.221365939585332,10.0
0.0,0.0,-2.531641372217912,0.5557253685979716,0.0,0.0,0.0,0.0,0.8341613725653796,10.0
0.0,0.0,-2.6941343585766426,0.35752402408762063,0.0,0.0,0.0,0.0,0.5557253685979716,10.0
0.0,0.0,-2.854747957664235,0.2186256391459125,0.0,0.0,0.0,0.0,0.35752402408762063,10.0
0.0,0.0,-3.0165044627595057,0.12368250865798916,0.0,0.0,0.0,0.0,0.2186256391459125,10.0
0.0,0.0,-3.181777461255163,0.06144894121054873,0.0,0.0,0.0,0.0,0.12368250865798916,10.0
0.0,0.0,-3.352473587700726,0.023693059777649326,0.0,0.0,0.0,0.0,0.06144894121054873,10.0
0.0,0.0,-3.530166569146956,0.004397779761390904,0.0,0.0,0.0,0.0,0.023693059777649326,10.0
0.0,0.0,-3.7161962717210795,-0.0008258510993073518,0.0,0.0,0.0,0.0,0.004397779761390904,10.0
0.0,0.0,-3.911742083332751,0.004830640257627403,0.0,0.0,0.0,0.0,-0.0008258510993073518,10.0
0.0,0.0,-4.1178774898375075,0.019056975085395004,0.0,0.0,0.0,0.0,0.004830640257627403,10.0
0.0,0.0,-4.335610882728186,0.040192057014262456,0.0,0.0,0.0,0.0,0.019056975085395004,10.0
0.0,0.0,-4.565916300609367,0.06705368022205342,0.0,0.0,0.0,0.0,0.040192057014262456,10.0
0.0,0.0,-4.809756825916284,0.0988136086992612,0.0,0.0,0.0,0.0,0.06705368022205342,10.0
0.0,0.0,-5.06810263826447,0.13490598167986564,0.0,0.0,0.0,0.0,0.0988136086992612,10.0
0.0,0.0,-5.341945197208909,0.17496020058812686,0.0,0.0,0.0,0.0,0.13490598167986564,10.0
0.0,0.0,-5.632308639198226,0.21875180299372166,0.0,0.0,0.0,0.0,0.17496020058812686,10.0
0.0,0.0,-5.940259188787275,0.2661665549168105,0.0,0.0,0.0,0.0,0.21875180299372166,10.0
0.0,0.0,-6.266913175298016,0.31717426022890616,0.0,0.0,0.0,0.0,0.2661665549168105,10.0
0.0,0.0,-6.613444092957327,0.3718097166446446,0.0,0.0,0.0,0.0,0.31717426022890616,10.0
0.0,0.0,-6.981089030304798,0.4301589313297108,0.0,0.0,0.0,0.0,0.3718097166446446,10.0
0.0,0.0,-7.371154712496087,0.4923492111383618,0.0,0.0,0.0,0.0,0.4301589313297108,10.0
0.0,0.0,-7.785023340055794,0.5585421111700757,0.0,0.0,0.0,0.0,0.4923492111383618,10.0
0.0,0.0,-8.224158363804523,0.6289284961163801,0.0,0.0,0.0,0.0,0.5585421111700757,10.0
0.0,0.0,-8.690110303800362,0.7037251677647405,0.0,0.0,0.0,0.0,0.6289284961163801,10.0
0.0,0.0,-9.184522697040629,0.7831726581362671,0.0,0.0,0.0,0.0,0.7037251677647405,10.0
0.0,0.0,-9.709138242049939,0.8675338950838247,0.0,0.0,0.0,0.0,0.7831726581362671,10.0
0.0,0.0,-10.265805196635926,0.957093526067049,0.0,0.0,0.0,0.0,0.8675338950838247,10.0
0.0,0.0,-10.856484076778186,1.0521577438148049,0.0,0.0,0.0,0.0,0.957093526067049,10.0
0.0,0.0,-11.483254698914658,1.1530545002386219,0.0,0.0,0.0,0.0,1.0521577438148049,10.0
0.0,0.0,-12.148323604133251,1.2601340263519623,0.0,0.0,0.0,0.0,1.1530545002386219,10.0
0.0,0.0,-12.854031900474578,1.3737695990758638,0.0,0.0,0.0,0.0,1.2601340263519623,10.0
0.0,0.0,-13.602863558345653,1.4943585128716947,0.0,0.0,0.0,0.0,1.3737695990758638,10.0
0.0,0.0,-14.397454193672882,1.622323226752726,0.0,0.0,0.0,0.0,1.4943585128716947,10.0
0.0,0.0,-15.240600373695282,1.7581126665748403,0.0,0.0,0.0,0.0,1.622323226752726,10.0
0.0,0.0,-16.13526948107792,1.9022036694650417,0.0,0.0,0.0,0.0,1.7581126665748403,10.0
0.0,0.0,-17.08461017321176,2.055102562455215,0.0,0.0,0.0,0.0,1.9022036694650417,10.0
0.0,0.0,-18.09196347508897,2.2173468713185835,0.0,0.0,0.0,0.0,2.055102562455215,10.0
0.0,0.0,-19.160874545952524,2.3895071586036525,0.0,0.0,0.0,0.0,2.2173468713185835,10.0
0.0,0.0,-20.295105161981795,2.5721889921797394,0.0,0.0,0.0,0.0,2.3895071586036525,10.0
0.0,0.0,-21.498646959569243,2.7660350474367514,0.0,0.0,0.0,0.0,2.5721889921797394,10.0
0.0,0.0,-22.77573548625377,2.971727347757747,0.0,0.0,0.0,0.0,2.7660350474367514,10.0
0.0,0.0,-24.13086510909648,3.189989649107837,0.0,0.0,0.0,0.0,2.971727347757747,10.0
0.0,0.0,-25.568804833212493,3.421589975632384,0.0,0.0,0.0,0.0,3.189989649107837,10.0
0.0,0.0,-27.09461508630959,3.6673433140871023,0.0,0.0,0.0,0.0,3.421589975632384,10.0
0.0,0.0,-28.71366552843573,3.928114475774011,0.0,0.0,0.0,0.0,3.6673433140871023,10.0
0.0,0.0,-30.431653949709926,4.204821135461441,0.0,0.0,0.0,0.0,3.928114475774011,10.0
0.0,0.0,-32.25462632261368,4.498437057546799,0.0,0.0,0.0,0.0,4.204821135461441,10.0
0.0,0.0,-34.18899807946423,4.809995520495566,0.0,0.0,0.0,0.0,4.498437057546799,10.0
0.0,0.0,-36.24157668998842,5.140592951372777,0.0,0.0,0.0,0.0,4.809995520495566,10.0
0.0,0.0,-38.41958561848111,5.491392783085097,0.0,0.0,0.0,0.0,5.140592951372777,10.0
0.0,0.0,-40.73068974487933,5.863629547781141,0.0,0.0,0.0,0.0,5.491392783085097,10.0
0.0,0.0,-43.18302233922987,6.258613220722561,0.0,0.0,0.0,0.0,5.863629547781141,10.0
0.0,0.0,-45.78521368449052,6.677733829844486,0.0,0.0,0.0,0.0,6.258613220722561,10.0
0.0,0.0,-48.54642144840289,7.12246634717723,0.0,0.0,0.0,0.0,6.677733829844486,10.0
0.0,0.0,-51.47636291132816,7.594375879306272,0.0,0.0,0.0,0.0,7.12246634717723,10.0
0.0,0.0,-54.585349163466816,8.09512317510985,0.0,0.0,0.0,0.0,7.594375879306272,10.0
0.0,0.0,-57.884321391812946,8.626470470137143,0.0,0.0,0.0,0.0,8.09512317510985,10.0
0.0,0.0,-61.38488938454716,9.190287688180117,0.0,0.0,0.0,0.0,8.626470470137143,10.0
0.0,0.0,-65.0993723883749,9.788559021852889,0.0,0.0,0.0,0.0,9.190287688180117,10.0
0.0,0.0,-69.04084246259742,10.423389915329283,0.0,0.0,0.0,0.0,9.788559021852889,10.0
0.0,0.0,-73.2231704824883,11.097014473806501,0.0,0.0,0.0,0.0,10.423389915329283,10.0
0.0,0.0,-77.66107495387223,11.811803325766121,0.0,0.0,0.0,0.0,11.097014473806501,10.0
0.0,0.0,-82.3701738106953,12.5702719656984,0.0,0.0,0.0,0.0,11.811803325766121,10.0
0.0,0.0,-87.36703937787392,13.37508960664722,0.0,0.0,0.0,0.0,12.5702719656984,10.0
0.0,0.0,-92.66925669284872,14.229088573728236,0.0,0.0,0.0,0.0,13.37508960664722,10.0
0.0,0.0,-98.2954853910896,15.135274271676565,0.0,0.0,0.0,0.0,14.229088573728236,10.0
0.0,0.0,-104.26552537334044,16.09683576150118,0.0,0.0,0.0,0.0,15.135274271676565,10.0
0.0,0.0,-110.60038648570051,17.11715698346681,0.0,0.0,0.0,0.0,16.09683576150118,10.0
0.0,0.0,-117.32236245776195,18.1998286658989,0.0,0.0,0.0,0.0,17.11715698346681,10.0
0.0,0.0,-124.45510935900725,19.348660961720967,0.0,0.0,0.0,0.0,18.1998286658989,10.0
0.0,0.0,-132.02372884957188,20.567696857194683,0.0,0.0,0.0,0.0,19.348660961720967,10.0
0.0,0.0,-140.05485651834906,21.861226400050736,0.0,0.0,0.0,0.0,20.567696857194683,10.0
0.0,0.0,-148.57675561931745,23.23380179708224,0.0,0.0,0.0,0.0,21.861226400050736,10.0
0.0,0.0,-157.61941653597006,24.690253434332153,0.0,0.0,0.0,0.0,23.23380179708224,10.0
0.0,0.0,-167.21466232388067,26.23570687625305,0.0,0.0,0.0,0.0,24.690253434332153,10.0
0.0,0.0,-177.39626070283506,27.875600903663056,0.0,0.0,0.0,0.0,26.23570687625305,10.0
0.0,0.0,-188.20004289265074,29.615706653977067,0.0,0.0,0.0,0.0,27.875600903663056,10.0
0.0,0.0,-199.66402971089428,31.462147931072032,0.0,0.0,0.0,0.0,29.615706653977067,10.0
0.0,0.0,-211.82856537626094,33.42142275626085,0.0,0.0,0.0,0.0,31.462147931072032,10.0
0.0,0.0,-224.73645948849892,35.50042623621741,0.0,0.0,0.0,0.0,33.42142275626085,10.0
0.0,0.0,-238.4331376845366,37.70647482832993,0.0,0.0,0.0,0.0,35.50042623621741,10.0
0.0,0.0,-252.96680150100326,40.04733208887752,0.0,0.0,0.0,0.0,37.70647482832993,10.0
0.0,0.0,-268.3885980057338,42.53123599464313,0.0,0.0,0.0,0.0,40.04733208887752,10.0
0.0,0.0,-284.7527997952273,45.16692793411377,0.0,0.0,0.0,0.0,42.53123599464313,10.0
0.0,0.0,-302.1169959915084,47.96368347029404,0.0,0.0,0.0,0.0,45.16692793411377,10.0
0.0,0.0,-320.54229491055065,50.93134498339384,0.0,0.0,0.0,0.0,47.96368347029404,10.0
0.0,0.0,-340.0935391154951,54.08035630826694,0.0,0.0,0.0,0.0,50.93134498339384,10.0
0.0,0.0,-360.8395336114826,57.42179948849707,0.0,0.0,0.0,0.0,54.08035630826694,10.0
0.0,0.0,-382.8532879851657,60.967433776476675,0.0,0.0,0.0,0.0,57.42179948849707,10.0
0.0,0.0,-406.21227334104157,64.7297370167283,0.0,0.0,0.0,0.0,60.967433776476675,10.0
0.0,0.0,-430.9986949388189,68.72194955810498,0.0,0.0,0.0,0.0,64.7297370167283,10.0
0.0,0.0,-457.29978149128857,72.9581208494067,0.0,0.0,0.0,0.0,68.72194955810498,10.0
0.0,0.0,-485.2080921407988,77.45315888239193,0.0,0.0,0.0,0.0,72.9581208494067,10.0
0.0,0.0,-514.8218421946509,82.22288265618549,0.0,0.0,0.0,0.0,77.45315888239193,10.0
0.0,0.0,-546.2452487657475,87.28407784771595,0.0,0.0,0.0,0.0,82.22288265618549,10.0
